ncessch,state,lat,lon,cbsa,school_year,cbsatype,cnty,nmcnty,fipst,statename,sch_name,lea_name,st_leaid,leaid,st_schid,sy_status_text,sch_type_text,recon_status,charter_text,g_pk_offered,tot_enrollment,teacher_fte,prop_frl,re_amind,re_asian,re_black,re_hisp,re_missing,re_multi,re_nathi,re_white,prop_gen_female,prop_gen_miss
411052001003,OR,45.523472,-122.462164,38900,2017-2018,1,41051,Multnomah County,41,OREGON,Davis Elementary School,Reynolds SD 7,OR-00000000002182,4110520,OR-00000000002182-00000000000000000949,Open,Regular School,No,No,No,2305,24.81,0.18828633405639914,0.0017353579175704988,0.03470715835140998,0.04685466377440347,0.1856832971800434,0.6,0.02950108459869848,0.011279826464208243,0.09023861171366594,0.18308026030368763,0.6
411052001004,OR,45.51575,-122.3836,38900,2014-2015,1,41051,Multnomah County,41,OREGON,Sweetbriar Elementary School,Reynolds SD 7,00000000002182,4110520,00000000000000000950,Open,Regular School,No,No,N,388,20.27,0.5798969072164949,0,0.04896907216494845,0.02577319587628866,0.211340206185567,0,0.06443298969072164,0.01288659793814433,0.6365979381443299,0.5103092783505154,NA
411052001004,OR,45.51575,-122.3836,38900,2015-2016,1,41051,Multnomah County,41,OREGON,Sweetbriar Elementary School,Reynolds SD 7,00000000002182,4110520,00000000002182-00000000000000000950,Open,Regular School,No,No,No,421,22.01,0.6175771971496437,0,0.030878859857482184,0.030878859857482184,0.24465558194774348,0,0.07125890736342043,0.007125890736342043,0.6152019002375297,0.5106888361045131,NA
411052001004,OR,45.516147000000004,-122.382429,38900,2016-2017,1,41051,Multnomah County,41,OREGON,Sweetbriar Elementary School,Reynolds SD 7,OR-00000000002182,4110520,OR-00000000002182-00000000000000000950,Open,Regular School,No,No,No,2040,23.38,0.11568627450980393,0.00196078431372549,0.014705882352941176,0.008823529411764706,0.09509803921568627,0.6,0.03333333333333333,0.00196078431372549,0.24411764705882352,0.19117647058823528,0.6
411052001004,OR,45.516147000000004,-122.382429,38900,2017-2018,1,41051,Multnomah County,41,OREGON,Sweetbriar Elementary School,Reynolds SD 7,OR-00000000002182,4110520,OR-00000000002182-00000000000000000950,Open,Regular School,No,No,No,1930,21.00,0.10621761658031088,0.002072538860103627,0.022797927461139896,0.0062176165803108805,0.10880829015544041,0.6,0.03419689119170984,0.002072538860103627,0.22383419689119172,0.20518134715025907,0.6
411052001005,OR,45.536579,-122.386065,38900,2014-2015,1,41051,Multnomah County,41,OREGON,Troutdale Elementary School,Reynolds SD 7,00000000002182,4110520,00000000000000000951,Open,Regular School,No,No,N,395,21.77,0.6708860759493671,0.012658227848101266,0.043037974683544304,0.030379746835443037,0.189873417721519,0,0.07848101265822785,0.007594936708860759,0.6379746835443038,0.4860759493670886,NA
411052001005,OR,45.536579,-122.386065,38900,2015-2016,1,41051,Multnomah County,41,OREGON,Troutdale Elementary School,Reynolds SD 7,00000000002182,4110520,00000000002182-00000000000000000951,Open,Regular School,No,No,No,423,22,0.6453900709219859,0.004728132387706856,0.04491725768321513,0.02127659574468085,0.21749408983451538,0,0.07328605200945626,0.0070921985815602835,0.6312056737588653,0.475177304964539,NA
411052001005,OR,45.536579,-122.386065,38900,2016-2017,1,41051,Multnomah County,41,OREGON,Troutdale Elementary School,Reynolds SD 7,OR-00000000002182,4110520,OR-00000000002182-00000000000000000951,Open,Regular School,No,No,No,2125,23.38,0.10870588235294118,0.0018823529411764706,0.018823529411764704,0.006588235294117647,0.08282352941176471,0.6,0.031058823529411764,0.0037647058823529413,0.2550588235294118,0.17694117647058824,0.6
411052001005,OR,45.536579,-122.386065,38900,2017-2018,1,41051,Multnomah County,41,OREGON,Troutdale Elementary School,Reynolds SD 7,OR-00000000002182,4110520,OR-00000000002182-00000000000000000951,Open,Regular School,No,No,No,2145,22.00,0.11282051282051282,9.324009324009324e-4,0.020512820512820513,0.008391608391608392,0.08484848484848485,0.6,0.022377622377622378,0.004662004662004662,0.25827505827505826,0.17715617715617715,0.6
411052001006,OR,45.54131,-122.488372,38900,2014-2015,1,41051,Multnomah County,41,OREGON,Wilkes Elementary School,Reynolds SD 7,00000000002182,4110520,00000000000000000952,Open,Regular School,No,No,N,454,24.42,0.8568281938325991,0.013215859030837005,0.10352422907488987,0.0947136563876652,0.45594713656387664,0,0.04185022026431718,0.046255506607929514,0.2444933920704846,0.5110132158590308,NA
411052001006,OR,45.54131,-122.488372,38900,2015-2016,1,41051,Multnomah County,41,OREGON,Wilkes Elementary School,Reynolds SD 7,00000000002182,4110520,00000000002182-00000000000000000952,Open,Regular School,No,No,No,464,25.75,0.8577586206896551,0.00646551724137931,0.09698275862068965,0.08836206896551724,0.44396551724137934,0,0.04956896551724138,0.0625,0.2521551724137931,0.4978448275862069,NA
411052001006,OR,45.541786,-122.488281,38900,2016-2017,1,41051,Multnomah County,41,OREGON,Wilkes Elementary School,Reynolds SD 7,OR-00000000002182,4110520,OR-00000000002182-00000000000000000952,Open,Regular School,No,No,No,2265,26.25,0.1717439293598234,8.830022075055188e-4,0.04150110375275938,0.04944812362030905,0.17130242825607064,0.6,0.024724061810154525,0.019426048565121413,0.09271523178807947,0.20132450331125828,0.6
411052001006,OR,45.541786,-122.488281,38900,2017-2018,1,41051,Multnomah County,41,OREGON,Wilkes Elementary School,Reynolds SD 7,OR-00000000002182,4110520,OR-00000000002182-00000000000000000952,Open,Regular School,No,No,No,2230,24.61,0.17130044843049327,0.004484304932735426,0.04484304932735426,0.051121076233183856,0.16860986547085202,0.6,0.028699551569506727,0.017040358744394617,0.08520179372197309,0.18923766816143497,0.6
411052001007,OR,45.531435,-122.4877,38900,2014-2015,1,41051,Multnomah County,41,OREGON,Hauton B Lee Middle School,Reynolds SD 7,00000000002182,4110520,00000000000000000954,Open,Regular School,No,No,N,836,41.97,0.8014354066985646,0.0035885167464114833,0.11004784688995216,0.13277511961722488,0.39473684210526316,0,0.05263157894736842,0.025119617224880382,0.2811004784688995,0.5,NA
411052001007,OR,45.531435,-122.4877,38900,2015-2016,1,41051,Multnomah County,41,OREGON,Hauton B Lee Middle School,Reynolds SD 7,00000000002182,4110520,00000000002182-00000000000000000954,Open,Regular School,No,No,No,758,42.33,0.8021108179419525,0.005277044854881266,0.12532981530343007,0.13852242744063326,0.40897097625329815,0,0.05804749340369393,0.0316622691292876,0.23218997361477572,0.45118733509234826,NA
411052001007,OR,45.531435,-122.4877,38900,2016-2017,1,41051,Multnomah County,41,OREGON,Hauton B Lee Middle School,Reynolds SD 7,OR-00000000002182,4110520,OR-00000000002182-00000000000000000954,Open,Regular School,No,No,No,3790,41.00,0.1604221635883905,0.0031662269129287598,0.05382585751978892,0.05488126649076517,0.15989445910290237,0.6,0.023746701846965697,0.014775725593667546,0.08970976253298153,0.17572559366754617,0.6
411052001007,OR,45.531435,-122.4877,38900,2017-2018,1,41051,Multnomah County,41,OREGON,Hauton B Lee Middle School,Reynolds SD 7,OR-00000000002182,4110520,OR-00000000002182-00000000000000000954,Open,Regular School,No,No,No,3700,39.85,0.16054054054054054,0.004324324324324324,0.05189189189189189,0.06054054054054054,0.15837837837837837,0.6,0.021621621621621623,0.015135135135135135,0.08810810810810811,0.1837837837837838,0.6
411052001009,OR,45.528466,-122.40256900000001,38900,2016-2017,1,41051,Multnomah County,41,OREGON,Reynolds High School,Reynolds SD 7,OR-00000000002182,4110520,OR-00000000002182-00000000000000000957,Open,Regular School,No,No,No,13075,105.75,0.09957934990439771,0.0038240917782026767,0.03977055449330784,0.02982791586998088,0.1573996175908222,0.6,0.020497131931166347,0.006118546845124283,0.1425621414913958,0.19564053537284895,0.6
411052001009,OR,45.528466,-122.40256900000001,38900,2017-2018,1,41051,Multnomah County,41,OREGON,Reynolds High School,Reynolds SD 7,OR-00000000002182,4110520,OR-00000000002182-00000000000000000957,Open,Regular School,No,No,No,13500,101.57,0.1097037037037037,0.0026666666666666666,0.039407407407407405,0.029777777777777778,0.16533333333333333,0.6,0.022814814814814816,0.00725925925925926,0.13274074074074074,0.19037037037037038,0.6
411052001009,OR,45.528466,-122.402569,38900,2014-2015,1,41051,Multnomah County,41,OREGON,Reynolds High School,Reynolds SD 7,00000000002182,4110520,00000000000000000957,Open,Regular School,No,No,N,2741,102.75,0.6194819408974827,0.009120758847136081,0.09996351696461146,0.0817219992703393,0.3385625684056914,0,0.0539948923750456,0.019700839109813937,0.3969354250273623,0.4713608172199927,NA
411052001009,OR,45.528466,-122.402569,38900,2015-2016,1,41051,Multnomah County,41,OREGON,Reynolds High School,Reynolds SD 7,00000000002182,4110520,00000000002182-00000000000000000957,Open,Regular School,No,No,No,2679,107.94,0.6666666666666666,0.008585293019783502,0.09742441209406495,0.07764091078760732,0.3751399776035834,0,0.05449794699514744,0.014557670772676373,0.372153788727137,0.4826427771556551,NA
411052001010,OR,45.531111,-122.455509,38900,2016-2017,1,41051,Multnomah County,41,OREGON,Reynolds Middle School,Reynolds SD 7,OR-00000000002182,4110520,OR-00000000002182-00000000000000001254,Open,Regular School,No,No,No,4720,46.17,0.16016949152542373,0.002542372881355932,0.0211864406779661,0.034322033898305085,0.20805084745762711,0.6,0.022033898305084745,0.011864406779661017,0.1,0.18940677966101696,0.6
411052001010,OR,45.531111,-122.455509,38900,2017-2018,1,41051,Multnomah County,41,OREGON,Reynolds Middle School,Reynolds SD 7,OR-00000000002182,4110520,OR-00000000002182-00000000000000001254,Open,Regular School,No,No,No,4590,48.96,0.16013071895424835,0.004793028322440087,0.017429193899782137,0.03093681917211329,0.21045751633986928,0.6,0.022657952069716776,0.014814814814814815,0.09891067538126362,0.1812636165577342,0.6
411052001010,OR,45.53121,-122.4562,38900,2014-2015,1,41051,Multnomah County,41,OREGON,Reynolds Middle School,Reynolds SD 7,00000000002182,4110520,00000000000000001254,Open,Regular School,No,No,N,977,45.97,0.8014329580348004,0.009211873080859774,0.05527123848515865,0.0849539406345957,0.526100307062436,0,0.04912998976458546,0.027635619242579325,0.24769703172978505,0.49129989764585463,NA
411052001010,OR,45.53121,-122.4562,38900,2015-2016,1,41051,Multnomah County,41,OREGON,Reynolds Middle School,Reynolds SD 7,00000000002182,4110520,00000000002182-00000000000000001254,Open,Regular School,No,No,No,908,48.52,0.8006607929515418,0.009911894273127754,0.06167400881057269,0.07488986784140969,0.5319383259911894,0,0.04955947136563876,0.02092511013215859,0.2511013215859031,0.4724669603524229,NA
411052001209,OR,45.5279,-122.4406,38900,2014-2015,1,41051,Multnomah County,41,OREGON,Woodland Elementary,Reynolds SD 7,00000000002182,4110520,00000000000000001365,Open,Regular School,No,No,N,534,29.00,0.8014981273408239,0.013108614232209739,0.05056179775280899,0.03745318352059925,0.5243445692883895,0,0.033707865168539325,0.003745318352059925,0.33707865168539325,0.49812734082397003,NA
411052001209,OR,45.5279,-122.4406,38900,2015-2016,1,41051,Multnomah County,41,OREGON,Woodland Elementary,Reynolds SD 7,00000000002182,4110520,00000000002182-00000000000000001365,Open,Regular School,No,No,No,514,28.93,0.8151750972762646,0.011673151750972763,0.04474708171206226,0.03696498054474708,0.5408560311284046,0,0.04085603112840467,0.0019455252918287938,0.3229571984435798,0.4961089494163424,NA
411052001209,OR,45.529089,-122.44072600000001,38900,2016-2017,1,41051,Multnomah County,41,OREGON,Woodland Elementary,Reynolds SD 7,OR-00000000002182,4110520,OR-00000000002182-00000000000000001365,Open,Regular School,No,No,No,2535,29.00,0.14122287968441816,0.0039447731755424065,0.021301775147928994,0.01893491124260355,0.21301775147928995,0.6,0.01814595660749507,0.0015779092702169625,0.12307692307692308,0.20118343195266272,0.6
411052001209,OR,45.529089,-122.44072600000001,38900,2017-2018,1,41051,Multnomah County,41,OREGON,Woodland Elementary,Reynolds SD 7,OR-00000000002182,4110520,OR-00000000002182-00000000000000001365,Open,Regular School,No,No,No,2325,28.00,0.14236559139784946,0.0025806451612903226,0.02064516129032258,0.015483870967741935,0.22021505376344086,0.6,0.013763440860215054,8.602150537634409e-4,0.12645161290322582,0.1952688172043011,0.6
411052001397,OR,45.522825000000005,-122.40699000000001,38900,2016-2017,1,41051,Multnomah County,41,OREGON,Walt Morey Middle School,Reynolds SD 7,OR-00000000002182,4110520,OR-00000000002182-00000000000000002263,Open,Regular School,No,No,No,3080,31.32,0.11298701298701298,0.003246753246753247,0.016233766233766232,0.01103896103896104,0.12727272727272726,0.6,0.023376623376623377,0.00064935064935064935,0.21818181818181817,0.20194805194805196,0.6
411052001397,OR,45.522825000000005,-122.40699000000001,38900,2017-2018,1,41051,Multnomah County,41,OREGON,Walt Morey Middle School,Reynolds SD 7,OR-00000000002182,4110520,OR-00000000002182-00000000000000002263,Open,Regular School,No,No,No,2930,29.05,0.11228668941979522,0.0034129692832764505,0.021843003412969283,0.010238907849829351,0.13993174061433447,0.6,0.027303754266211604,0.0013651877133105802,0.19590443686006825,0.19522184300341297,0.6
411052001397,OR,45.52294,-122.4053,38900,2014-2015,1,41051,Multnomah County,41,OREGON,Walt Morey Middle School,Reynolds SD 7,00000000002182,4110520,00000000000000002263,Open,Regular School,No,No,N,635,31.06,0.631496062992126,0.012598425196850394,0.047244094488188976,0.02204724409448819,0.31496062992125984,0,0.048818897637795275,0,0.5543307086614173,0.48976377952755906,NA
411052001397,OR,45.52294,-122.4053,38900,2015-2016,1,41051,Multnomah County,41,OREGON,Walt Morey Middle School,Reynolds SD 7,00000000002182,4110520,00000000002182-00000000000000002263,Open,Regular School,No,No,No,633,31.17,0.6524486571879937,0.007898894154818325,0.052132701421800945,0.02843601895734597,0.2985781990521327,0,0.04739336492890995,0.001579778830963665,0.5639810426540285,0.5039494470774092,NA
411052001434,OR,45.53599,-122.430931,38900,2014-2015,1,41051,Multnomah County,41,OREGON,Multisensory Learning Academy,Reynolds SD 7,00000000002182,4110520,00000000000000003490,Open,Regular School,No,Yes,N,321,15.00,0.411214953271028,0.009345794392523364,0.0529595015576324,0.03115264797507788,0.16822429906542055,0,0.1059190031152648,0.006230529595015576,0.6261682242990654,0.4517133956386293,NA
411052001434,OR,45.53599,-122.430931,38900,2015-2016,1,41051,Multnomah County,41,OREGON,Multisensory Learning Academy,Reynolds SD 7,00000000002182,4110520,00000000002182-00000000000000003490,Open,Regular School,No,Yes,No,463,18,0.4449244060475162,0.008639308855291577,0.04103671706263499,0.02591792656587473,0.17278617710583152,0,0.09071274298056156,0,0.6609071274298056,0.47516198704103674,NA
411052001434,OR,45.53599,-122.430931,38900,2016-2017,1,41051,Multnomah County,41,OREGON,Multisensory Learning Academy,Reynolds SD 7,OR-00000000002182,4110520,OR-00000000002182-00000000000000003490,Open,Regular School,No,Yes,No,2455,22.00,0.039918533604887986,0.001629327902240326,0.016293279022403257,0.009775967413441956,0.07006109979633401,0.6,0.03584521384928717,0,0.2663951120162933,0.19063136456211813,0.6
411052001434,OR,45.53599,-122.430931,38900,2017-2018,1,41051,Multnomah County,41,OREGON,Multisensory Learning Academy,Reynolds SD 7,OR-00000000002182,4110520,OR-00000000002182-00000000000000003490,Open,Regular School,No,Yes,No,2675,25.00,0.03551401869158879,0.0014953271028037382,0.015700934579439253,0.011962616822429906,0.07401869158878505,0.6,0.0388785046728972,7.476635514018691e-4,0.25719626168224297,0.19514018691588786,0.6
411052001471,OR,45.531956,-122.45453900000001,38900,2016-2017,1,41051,Multnomah County,41,OREGON,Reynolds Learning Academy,Reynolds SD 7,OR-00000000002182,4110520,OR-00000000002182-00000000000000001343,Open,Alternative School,No,No,No,1100,18.98,0.16272727272727272,0.00909090909090909,0.007272727272727273,0.04363636363636364,0.17454545454545456,0.6,0.016363636363636365,0.005454545454545455,0.14363636363636365,0.18545454545454546,0.6
411052001471,OR,45.531956,-122.45453900000001,38900,2017-2018,1,41051,Multnomah County,41,OREGON,Reynolds Learning Academy,Reynolds SD 7,OR-00000000002182,4110520,OR-00000000002182-00000000000000001343,Open,Alternative School,No,No,No,995,19.28,0.1628140703517588,0.010050251256281407,0.006030150753768844,0.04623115577889447,0.17889447236180905,0.6,0.032160804020100506,0.006030150753768844,0.12060301507537688,0.16884422110552763,0.6
411052001471,OR,45.531956,-122.454539,38900,2014-2015,1,41051,Multnomah County,41,OREGON,Reynolds Learning Academy,Reynolds SD 7,00000000002182,4110520,00000000000000001343,Open,Alternative Education School,No,No,N,257,21.67,0.8132295719844358,0.01556420233463035,0.007782101167315175,0.08171206225680934,0.39299610894941633,0,0.054474708171206226,0,0.4474708171206226,0.3657587548638132,NA
411052001471,OR,45.531956,-122.454539,38900,2015-2016,1,41051,Multnomah County,41,OREGON,Reynolds Learning Academy,Reynolds SD 7,00000000002182,4110520,00000000002182-00000000000000001343,Open,Alternative Education School,No,No,No,259,22.79,0.8146718146718147,0.023166023166023165,0.007722007722007722,0.07722007722007722,0.444015444015444,0,0.03861003861003861,0.003861003861003861,0.40540540540540543,0.3861003861003861,NA
411052001540,OR,45.5269,-122.388771,38900,2014-2015,1,41051,Multnomah County,41,OREGON,Reynolds Arthur Academy,Reynolds SD 7,00000000002182,4110520,00000000000000004216,Open,Regular School,No,Yes,N,197,9.99,0.38071065989847713,0.005076142131979695,0.04060913705583756,0.025380710659898477,0.18781725888324874,0,0.08121827411167512,0,0.6598984771573604,0.5228426395939086,NA
411052001540,OR,45.5269,-122.388771,38900,2015-2016,1,41051,Multnomah County,41,OREGON,Reynolds Arthur Academy,Reynolds SD 7,00000000002182,4110520,00000000002182-00000000000000004216,Open,Regular School,No,Yes,No,191,12.35,0.31413612565445026,0.015706806282722512,0.05235602094240838,0.031413612565445025,0.18324607329842932,0,0.09424083769633508,0,0.6230366492146597,0.49214659685863876,NA
411052001540,OR,45.527053,-122.38855600000001,38900,2016-2017,1,41051,Multnomah County,41,OREGON,Reynolds Arthur Academy,Reynolds SD 7,OR-00000000002182,4110520,OR-00000000002182-00000000000000004216,Open,Regular School,No,Yes,No,970,9.91,0.05979381443298969,0.006185567010309278,0.024742268041237112,0.01443298969072165,0.07422680412371134,0.6,0.041237113402061855,0,0.23917525773195877,0.18350515463917524,0.6
411052001540,OR,45.527053,-122.38855600000001,38900,2017-2018,1,41051,Multnomah County,41,OREGON,Reynolds Arthur Academy,Reynolds SD 7,OR-00000000002182,4110520,OR-00000000002182-00000000000000004216,Open,Regular School,No,Yes,No,1015,11.00,0.0561576354679803,0.007881773399014778,0.019704433497536946,0.009852216748768473,0.0729064039408867,0.6,0.03940886699507389,0,0.25024630541871923,0.17733990147783252,0.6
411052001579,OR,45.529652,-122.45266500000001,38900,2016-2017,1,41051,Multnomah County,41,OREGON,Salish Ponds Elementary School,Reynolds SD 7,OR-00000000002182,4110520,OR-00000000002182-00000000000000003989,Open,Regular School,No,No,No,2395,29.00,0.1674321503131524,0.0025052192066805845,0.010020876826722338,0.014196242171189978,0.21377870563674323,0.6,0.024217118997912318,0.02338204592901879,0.11189979123173277,0.18872651356993736,0.6
411052001579,OR,45.529652,-122.45266500000001,38900,2017-2018,1,41051,Multnomah County,41,OREGON,Salish Ponds Elementary School,Reynolds SD 7,OR-00000000002182,4110520,OR-00000000002182-00000000000000003989,Open,Regular School,No,No,No,2310,27.23,0.16753246753246753,8.658008658008658e-4,0.02077922077922078,0.013852813852813853,0.22077922077922077,0.6,0.019913419913419914,0.015584415584415584,0.10822510822510822,0.19134199134199134,0.6
411052001579,OR,45.531113,-122.455473,38900,2014-2015,1,41051,Multnomah County,41,OREGON,Salish Ponds Elementary School,Reynolds SD 7,00000000002182,4110520,00000000000000003989,Open,Regular School,No,No,N,472,27.50,0.8389830508474576,0.00211864406779661,0.03389830508474576,0.04449152542372881,0.4936440677966102,0,0.06991525423728813,0.029661016949152543,0.326271186440678,0.4745762711864407,NA
411052001579,OR,45.531113,-122.455473,38900,2015-2016,1,41051,Multnomah County,41,OREGON,Salish Ponds Elementary School,Reynolds SD 7,00000000002182,4110520,00000000002182-00000000000000003989,Open,Regular School,No,No,No,467,28,0.8394004282655246,0.0021413276231263384,0.027837259100642397,0.03640256959314775,0.5224839400428265,0,0.07922912205567452,0.04925053533190578,0.2826552462526767,0.5074946466809421,NA
411052001763,OR,45.553685,-122.498614,38900,2016-2017,1,41051,Multnomah County,41,OREGON,ACE Academy,Reynolds SD 7,OR-00000000002182,4110520,OR-00000000002182-00000000000000004648,Closed,Regular School,No,No,Not reported,NA,NA,NA,0,0,0,0,0,0,0,0,NA,NA
411052001763,OR,45.55398,-122.499741,38900,2014-2015,1,41051,Multnomah County,41,OREGON,ACE Academy,Reynolds SD 7,00000000002182,4110520,00000000000000004648,Open,Regular School,No,Yes,N,1,5.00,-1,0,0,0,1,0,0,0,0,1,NA
411052001763,OR,45.55398,-122.499741,38900,2015-2016,1,41051,Multnomah County,41,OREGON,ACE Academy,Reynolds SD 7,00000000002182,4110520,00000000002182-00000000000000004648,Open,Regular School,No,Yes,No,NA,4.8,NA,0,0,0,0,0,0,0,0,NA,NA
411052001798,OR,45.517186,-122.475222,38900,2016-2017,1,41051,Multnomah County,41,OREGON,KNOVA Reynolds Public Charter School,Reynolds SD 7,OR-00000000002182,4110520,OR-00000000002182-00000000000000004822,Open,Regular School,No,Yes,No,2110,18.00,0.12796208530805686,0.004739336492890996,0.027488151658767772,0.029383886255924172,0.190521327014218,0.6,0.026540284360189573,0.0037914691943127963,0.11753554502369669,0.21137440758293838,0.6
411052001798,OR,45.517186,-122.475222,38900,2017-2018,1,41051,Multnomah County,41,OREGON,Rockwood Preparatory Academy,Reynolds SD 7,OR-00000000002182,4110520,OR-00000000002182-00000000000000004822,Open,Regular School,No,Yes,No,1565,14.00,0.12843450479233226,0.0025559105431309905,0.021725239616613417,0.0268370607028754,0.2095846645367412,0.6,0.0268370607028754,0.0038338658146964857,0.10862619808306709,0.20191693290734825,0.6
411052001798,OR,45.51953,-122.475871,38900,2014-2015,1,41051,Multnomah County,41,OREGON,KNOVA Reynolds Public Charter School,Reynolds SD 7,00000000002182,4110520,00000000000000004822,Open,Regular School,No,Yes,N,407,28.00,0.7272727272727273,0.009828009828009828,0.0343980343980344,0.07125307125307126,0.42997542997543,0,0.07862407862407862,0.004914004914004914,0.371007371007371,0.5085995085995086,NA
411052001798,OR,45.51953,-122.475871,38900,2015-2016,1,41051,Multnomah County,41,OREGON,KNOVA Reynolds Public Charter School,Reynolds SD 7,00000000002182,4110520,00000000002182-00000000000000004822,Open,Regular School,No,Yes,No,358,23.73,0.6675977653631285,0.0111731843575419,0.04748603351955307,0.06983240223463687,0.4553072625698324,0,0.061452513966480445,0.00558659217877095,0.34916201117318435,0.5139664804469274,NA
411053000324,OR,42.954174,-123.361795,40700,2014-2015,2,41019,Douglas County,41,OREGON,Riddle Elementary School,Riddle SD 70,00000000001999,4110530,00000000000000000304,Open,Regular School,No,No,N,204,10.88,0.8186274509803921,0.014705882352941176,0,0,0.06862745098039216,0,0.0784313725490196,0.004901960784313725,0.8333333333333334,0.5196078431372549,NA
411053000324,OR,42.954174,-123.361795,40700,2015-2016,2,41019,Douglas County,41,OREGON,Riddle Elementary School,Riddle SD 70,00000000001999,4110530,00000000001999-00000000000000000304,Open,Regular School,No,No,No,224,12.38,0.7589285714285714,0.026785714285714284,0,0,0.09375,0,0.08482142857142858,0,0.7946428571428571,0.4955357142857143,NA
411053000324,OR,42.954174,-123.361795,40700,2016-2017,2,41019,Douglas County,41,OREGON,Riddle Elementary School,Riddle SD 70,OR-00000000001999,4110530,OR-00000000001999-00000000000000000304,Open,Regular School,No,No,No,1075,13.39,0.1572093023255814,0.013023255813953489,0,0,0.03162790697674418,0.6,0.027906976744186046,0,0.32744186046511625,0.18604651162790697,0.6
411053000324,OR,42.954174,-123.361795,40700,2017-2018,2,41019,Douglas County,41,OREGON,Riddle Elementary School,Riddle SD 70,OR-00000000001999,4110530,OR-00000000001999-00000000000000000304,Open,Regular School,No,No,No,1150,12.67,0.15043478260869564,0.008695652173913044,0,0,0.020869565217391306,0.6,0.022608695652173914,0,0.34782608695652173,0.19304347826086957,0.6
411053000325,OR,42.949409,-123.363219,40700,2014-2015,2,41019,Douglas County,41,OREGON,Riddle High School,Riddle SD 70,00000000001999,4110530,00000000000000000305,Open,Regular School,No,No,N,180,15.50,0.9,0.011111111111111112,0.022222222222222223,0,0.07222222222222222,0,0.09444444444444444,0,0.8,0.4388888888888889,NA
411053000325,OR,42.949409,-123.363219,40700,2015-2016,2,41019,Douglas County,41,OREGON,Riddle High School,Riddle SD 70,00000000001999,4110530,00000000001999-00000000000000000305,Open,Regular School,No,No,No,177,15.25,0.7231638418079096,0.01694915254237288,0.01694915254237288,0,0.05649717514124294,0,0.0847457627118644,0,0.8248587570621468,0.4350282485875706,NA
411053000325,OR,42.949409,-123.363219,40700,2016-2017,2,41019,Douglas County,41,OREGON,Riddle High School,Riddle SD 70,OR-00000000001999,4110530,OR-00000000001999-00000000000000000305,Open,Regular School,No,No,No,870,13.99,0.12758620689655173,0.004597701149425287,0.006896551724137931,0,0.0367816091954023,0.6,0.0367816091954023,0,0.31494252873563217,0.17471264367816092,0.6
411053000325,OR,42.949409,-123.363219,40700,2017-2018,2,41019,Douglas County,41,OREGON,Riddle High School,Riddle SD 70,OR-00000000001999,4110530,OR-00000000001999-00000000000000000305,Open,Regular School,No,No,No,815,12.18,0.12883435582822086,0.0098159509202454,0.00245398773006135,0,0.04171779141104295,0.6,0.044171779141104296,0,0.301840490797546,0.18159509202453988,0.6
411053001545,OR,42.949686,-123.365388,40700,2014-2015,NA,NA,NA,41,OREGON,Riddle Education Center,Riddle SD 70,00000000001999,4110530,00000000000000004228,Closed,Regular School,No,Yes,N,NA,NA,NA,0,0,0,0,0,0,0,0,NA,NA
411056000892,OR,45.454268,-122.684622,38900,2016-2017,1,41051,Multnomah County,41,OREGON,Riverdale High School,Riverdale SD 51J,OR-00000000002188,4110560,OR-00000000002188-00000000000000001345,Open,Regular School,No,No,No,1190,10.45,NA,0.0016806722689075631,0.013445378151260505,0.0016806722689075631,0.0067226890756302525,0.6,0.018487394957983194,0,0.35798319327731093,0.17983193277310924,0.6
411056000892,OR,45.454268,-122.684622,38900,2017-2018,1,41051,Multnomah County,41,OREGON,Riverdale High School,Riverdale SD 51J,OR-00000000002188,4110560,OR-00000000002188-00000000000000001345,Open,Regular School,No,No,No,1195,18.09,NA,0.0016736401673640166,0.0100418410041841,0.0016736401673640166,0.013389121338912133,0.6,0.0200836820083682,0,0.35313807531380753,0.1907949790794979,0.6
411056000892,OR,45.454403,-122.684607,38900,2014-2015,1,41051,Multnomah County,41,OREGON,Riverdale High School,Riverdale SD 51J,00000000002188,4110560,00000000000000001345,Open,Regular School,No,No,N,242,16.30,-0.004132231404958678,0,0.04132231404958678,0.008264462809917356,0.008264462809917356,0,0.04132231404958678,0,0.9008264462809917,0.4628099173553719,NA
411056000892,OR,45.454403,-122.684607,38900,2015-2016,1,41051,Multnomah County,41,OREGON,Riverdale High School,Riverdale SD 51J,00000000002188,4110560,00000000002188-00000000000000001345,Open,Regular School,No,No,No,240,15.8,-0.004166666666666667,0,0.04583333333333333,0,0.016666666666666666,0,0.0375,0,0.9,0.4625,NA
411056001039,OR,45.439764,-122.656478,38900,2014-2015,1,41051,Multnomah County,41,OREGON,Riverdale Grade School,Riverdale SD 51J,00000000002188,4110560,00000000000000000985,Open,Regular School,No,No,N,346,23.05,-0.002890173410404624,0.002890173410404624,0.046242774566473986,0.011560693641618497,0.03468208092485549,0,0.05202312138728324,0.002890173410404624,0.8497109826589595,0.48265895953757226,NA
411056001039,OR,45.439764,-122.656478,38900,2015-2016,1,41051,Multnomah County,41,OREGON,Riverdale Grade School,Riverdale SD 51J,00000000002188,4110560,00000000002188-00000000000000000985,Open,Regular School,No,No,No,361,22.67,-0.002770083102493075,0.002770083102493075,0.038781163434903045,0.008310249307479225,0.04155124653739612,0,0.08310249307479224,0.002770083102493075,0.8227146814404432,0.49584487534626037,NA
