county,business_name,type_of_care,licensure,quality_rating,area_code,phone,city,lattitude,longitude
marion,(ECC) Amy's Place,(CCC) Emergency Care,Licensed - Registered Family,NA,503,509-9088,Silverton,44.990204,-122.758252
marion,(ECC) Sunbeam Daycare,(CCC) Emergency Care,Licensed - Registered Family,NA,971,304-1204,Salem,44.923044,-122.959725
marion,Towery Tots Day Care,Family Child Care,Licensed - Registered Family,NA,503,370-8635,Salem,44.91385399999999,-122.81674199999999
marion,Capital Christian School,Preschool Program,Unlicensed - Recorded,NA,503,375-5764,Salem,44.945171,-123.03679199999999
marion,(ECC),(CCC) Emergency Care,Licensed - Registered Family,NA,503,845-6149,Mount Angel,NA,NA
marion,(ECC),(CCC) Emergency Care,Licensed - Registered Family,NA,503,371-3705,Salem,NA,NA
marion,(ECC) Julie Blakley's Family Daycare,(CCC) Emergency Care,Licensed - Registered Family,NA,503,581-7718,Salem,44.925457,-123.03874599999999
marion,(ECC) Growing Gnomes Daycare,Family Child Care,Unlicensed - Exempt,NA,503,799-6900,Keizer,45.005165000000005,-123.01602500000001
marion,(ECC) Natty's Home Child Care,(CCC) Emergency Care,Licensed - Registered Family,NA,503,763-7135,Salem,44.876335000000005,-123.03882300000001
marion,(ECC) Ofelia Frias Daycare,(CCC) Emergency Care,Licensed - Registered Family,NA,971,701-7483,Salem,44.95197699999999,-122.986495
marion,(ECC) Enchanted Child Care and Preschool III - Chemawa,(CCC) Emergency Care,Licensed - Certified Center,NA,503,393-0841,Keizer,44.996537000000004,-123.027428
marion,(ECC),(CCC) Emergency Care,Licensed - Registered Family,NA,503,981-3973,Hubbard,NA,NA
marion,(ECC),(CCC) Emergency Care,Licensed - Registered Family,NA,971,209-0344,Salem,NA,NA
marion,(ECC) Paris Daycare Home,(CCC) Emergency Care,Licensed - Registered Family,NA,503,983-5073,Salem,44.910622999999994,-123.02684699999999
marion,(ECC) Little Me Academy,Child Care Center,Licensed - Certified Center,NA,971,719-9224,Salem,44.93357,-123.018981
marion,(ECC) Kelly's Child Care,(CCC) Emergency Care,Licensed - Registered Family,NA,503,749-4729,Turner,44.81028599999999,-122.877218
marion,Willamette Valley Christian School Childcare,Child Care Center,Licensed - Certified Center,NA,503,393-5236,Salem,45.049173,-122.95781900000001
marion,(ECC) Today's Tots Childcare,Family Child Care,Licensed - Registered Family,NA,503,851-8385,Keizer,44.998696,-123.035051
marion,Pooh and Friends Childcare and Preschool,Family Child Care,Licensed - Certified Family,NA,503,304-0164,Keizer,44.991253,-123.03182500000001
marion,Sunny Days Preschool,Family Child Care,Licensed - Certified Family,NA,503,508-7881,Salem,44.933088999999995,-123.04112200000002
marion,(ECC) Lendy's Daycare,(CCC) Emergency Care,Licensed - Registered Family,NA,971,338-3217,Woodburn,45.147093,-122.86552
marion,(ECC) Kid Carousel,(CCC) Emergency Care,Licensed - Registered Family,NA,503,981-7878,Woodburn,45.141298,-122.864381
marion,Salem-Keizer School District Early Childhood Center,Child Care Center,Unlicensed - School Partners,NA,503,365-4807,Salem,44.973902,-122.980942
marion,Kristi's Kids Daycare,Family Child Care,Unlicensed - Exempt,NA,503,910-6190,Salem,44.939323,-123.016356
marion,Salem First Free Methodist Church,Child Care Center,Unlicensed - Recorded,NA,503,581-3633,Salem,44.970658,-122.974281
marion,Salem-Keizer Preschools-Fruitland Site / Main Office,Preschool Program,Unlicensed - Exempt,NA,503,399-3148,Salem,44.940974,-122.928973
marion,Sandie's Child Care,Family Child Care,Licensed - Certified Family,NA,503,983-9833,Salem,44.888636999999996,-122.89069
marion,(ECC) Salem-Keizer School District,Family Child Care,Unlicensed - School Partners,NA,503,399-3148,Salem,44.95172399999999,-122.971956
marion,(ECC) Bright Beginnings CDC,(CCC) Emergency Care,Licensed - Certified Family,NA,503,873-4549,Silverton,45.001159,-122.79165600000002
marion,YMCA Hallman Elementary,School Age Program,Unlicensed - Recorded,NA,503,399-2788,Salem,44.977742,-122.99559000000001
marion,(ECC) Dalia's Daycare,(CCC) Emergency Care,Licensed - Registered Family,NA,541,778-5997,Salem,44.962286999999996,-122.98720300000002
marion,(ECC) Mary's Day Care,Family Child Care,Unlicensed - Exempt,NA,503,949-5516,Salem,44.946773,-123.01420800000001
marion,(ECC),(CCC) Emergency Care,Licensed - Registered Family,NA,503,990-4485,Salem,NA,NA
marion,(ECC) Rosy's Day Care,(CCC) Emergency Care,Licensed - Registered Family,NA,971,338-0990,Salem,44.982858,-122.98621600000001
marion,Canyon Child Care,Family Child Care,Unlicensed - Exempt,NA,503,569-4029,Stayton,44.80596,-122.80661400000001
marion,(ECC),(CCC) Emergency Care,Licensed - Registered Family,NA,503,409-3394,Salem,NA,NA
marion,The Preschool at the Gilbert House,Preschool Program,Unlicensed - Recorded,NA,503,371-3631,Salem,44.945208,-123.04105200000001
marion,Immanuel Lutheran Preschool,Preschool Program,Unlicensed - Recorded,NA,503,371-5473,Salem,44.890366,-123.04458900000002
marion,(ECC) Here We Grow Daycare and Preschool,(CCC) Emergency Care,Licensed - Certified Family,NA,503,569-6113,Keizer,44.99037500000001,-123.032834
marion,(ECC) From Cradle to Crayons,Child Care Center,Licensed - Certified Center,NA,503,743-1034,Turner,44.840618,-122.95047199999999
marion,(ECC) Caterpillar Clubhouse on Abiqua,Child Care Center,Licensed - Certified Center,NA,971,412-0122,Silverton,45.023874,-122.74136400000002
marion,(ECC),(CCC) Emergency Care,Licensed - Registered Family,NA,503,845-6048,Mount Angel,NA,NA
marion,Keizer Kids Corner,Family Child Care,Unlicensed - Exempt,NA,503,884-7158,Keizer,44.980160999999995,-123.013775
marion,(ECC),Family Child Care,Licensed - Registered Family,NA,503,884-4038,Salem,NA,NA
marion,YMCA Auburn Elementary,School Age Program,Unlicensed - Recorded,NA,503,399-2788,Salem,44.936072,-122.971068
marion,Rising Star Kid's Club,Family Child Care,Licensed - Certified Family,NA,503,884-1029,Salem,44.972882999999996,-122.99495000000002
marion,Juana's Daycare,Family Child Care,Licensed - Certified Family,NA,503,982-9218,Woodburn,45.14555800000001,-122.832222
marion,Western Christian Preschool,Preschool Program,Unlicensed - Recorded,NA,503,363-2000,Salem,45.06590800000001,-123.07675699999999
marion,CIRCLE OF FRIENDS DAY CARE,Family Child Care,Licensed - Certified Family,NA,503,679-5319,Silverton,45.006828999999996,-122.78489900000001
marion,(ECC) Priscilla's Daycare and Preschool,(CCC) Emergency Care,Licensed - Registered Family,NA,503,810-4554,Keizer,45.014948,-123.006098
marion,(ECC) Cathy's Four Corners Child Care,(CCC) Emergency Care,Licensed - Registered Family,NA,503,391-9017,Salem,44.923504,-122.978921
marion,(ECC) One Acre Woods 2,(CCC) Emergency Care,Licensed - Certified Family,NA,503,990-6506,Salem,44.945971,-122.973957
marion,(ECC) Celia Daycare,(CCC) Emergency Care,Licensed - Registered Family,NA,971,388-2437,Salem,44.94965,-122.978822
marion,(ECC) V's Full Service Daycare,(CCC) Emergency Care,Licensed - Registered Family,NA,503,851-1363,Salem,44.875852,-123.07077099999998
marion,(ECC) Enchanted Child Care & Preschool - River Road,(CCC) Emergency Care,Licensed - Certified Center,NA,503,881-4866,Keizer,44.98988699999999,-123.025254
marion,SKEF Enrichment Academy - Queen of Peace,School Age Program,Unlicensed - School Partners,NA,503,385-8503,Salem,44.894572000000004,-123.04922100000002
marion,"Villa de Cisneros, Maria",Family Child Care,Unlicensed - Exempt,NA,971,388-4964,Salem,NA,NA
marion,Boys & Girls Club - Knudson Branch,School Age Program,Unlicensed - Recorded,NA,503,581-7383,Salem,44.950818999999996,-123.024855
marion,Bunnyland Daycare,Family Child Care,Unlicensed - Exempt,NA,503,390-6537,Keizer,45.001231,-123.01584799999999
marion,(ECC) Becky's Day Care,(CCC) Emergency Care,Licensed - Certified Family,NA,661,427-6218,Salem,45.014458,-122.936852
marion,(ECC) Little Me Academy,(CCC) Emergency Care,Licensed - Certified Center,NA,503,339-7280,Salem,44.93357,-123.018981
marion,(ECC),(CCC) Emergency Care,Licensed - Registered Family,NA,503,954-8854,Keizer,NA,NA
marion,(ECC) Laura's Daycare,(CCC) Emergency Care,Licensed - Registered Family,NA,503,999-8262,Salem,44.97064699999999,-122.99556900000002
marion,(ECC) TOTally Kids Day Care,(CCC) Emergency Care,Licensed - Registered Family,NA,503,798-3242,Keizer,44.990808,-123.032128
marion,(ECC) Cozy Cottage Child Care,(CCC) Emergency Care,Licensed - Certified Family,NA,503,371-4841,Salem,44.943408999999996,-123.01392000000001
marion,Patty's Little Minions Childcare,Family Child Care,Licensed - Registered Family,NA,503,877-0133,Salem,44.94791,-122.964892
marion,(ECC),(CCC) Emergency Care,Licensed - Registered Family,NA,503,559-6848,Salem,NA,NA
marion,Queen's Daycare,Family Child Care,Licensed - Registered Family,NA,503,510-6572,Salem,44.87746899999999,-123.065557
marion,(ECC) Lil'Sprouts Childcare,(CCC) Emergency Care,Licensed - Certified Family,NA,503,931-8866,Salem,44.866471,-123.03330799999999
marion,(ECC) Treehouse Daycare,(CCC) Emergency Care,Licensed - Registered Family,NA,541,619-9512,Jefferson,44.735698000000006,-122.987031
marion,(ECC) Busy Bee's Daycare,(CCC) Emergency Care,Licensed - Registered Family,NA,503,881-1541,Salem,44.982690999999996,-122.977712
marion,Bright Beginnings Preschool,Preschool Program,Unlicensed - Recorded,NA,503,884-1002,Silverton,45.001507,-122.791332
marion,Little Hands Las Manitas Bilingual Preschool,Preschool Program,Unlicensed - Recorded,NA,503,902-5229,Woodburn,45.141420999999994,-122.848141
marion,The Learning Tree Child Care & Preschool,Child Care Center,Licensed - Certified Center,NA,503,769-2273,Stayton,44.800934,-122.79262400000002
marion,Early College High School LAB Preschool,Preschool Program,Unlicensed - Exempt,NA,503,365-4800,Salem,44.973902,-122.980942
marion,Paintbrush Daycare,Family Child Care,Licensed - Registered Family,NA,503,428-7220,Salem,44.995183000000004,-122.976277
marion,(ECC),Family Child Care,Licensed - Registered Family,NA,503,383-4058,Keizer,NA,NA
marion,(ECC) Mindy's Childcare,(CCC) Emergency Care,Licensed - Registered Family,NA,503,586-4733,Salem,44.950438,-122.96645300000002
marion,Magda's Day Care,Family Child Care,Licensed - Registered Family,NA,503,881-9365,Salem,44.929545000000005,-123.047937
marion,Rossy's Daycare,Family Child Care,Licensed - Registered Family,NA,971,570-1336,Keizer,45.000903,-123.03502900000001
marion,YMCA Cummings Elementary,School Age Program,Unlicensed - Recorded,NA,503,399-2788,Keizer,44.989940999999995,-123.03414300000001
marion,(ECC) Teri Lopez Daycare,(CCC) Emergency Care,Licensed - Registered Family,NA,503,580-5034,Salem,44.985517,-122.97683699999999
marion,(ECC),(CCC) Emergency Care,Licensed - Registered Family,NA,503,363-1713,Salem,NA,NA
marion,(ECC) Robyn's House,(CCC) Emergency Care,Licensed - Certified Family,NA,503,385-3600,Keizer,45.00283,-123.05273899999999
marion,(ECC) Little Gemstones Dayschool,(CCC) Emergency Care,Licensed - Registered Family,NA,503,551-9466,Salem,44.910399999999996,-123.05091300000001
marion,(ECC) Tykes-R-Us,(CCC) Emergency Care,Licensed - Certified Family,NA,503,949-5116,Keizer,45.02805600000001,-123.01014900000001
marion,(ECC),(CCC) Emergency Care,Licensed - Registered Family,NA,503,508-0095,Salem,NA,NA
marion,Juego y Aprendo Guarderia,(CCC) Emergency Care,Licensed - Certified Family,NA,503,463-8587,Salem,44.992613000000006,-122.972027
marion,(ECC) Martha's Child Care,(CCC) Emergency Care,Licensed - Registered Family,NA,503,409-0439,Salem,44.959452999999996,-123.030902
marion,(ECC) Alejandra's Daycare,(CCC) Emergency Care,Licensed - Certified Family,NA,503,851-9048,Salem,44.961195000000004,-122.981818
marion,(ECC),Family Child Care,Unlicensed - Exempt,NA,971,304-1008,Salem,NA,NA
marion,Child Care at Home,Family Child Care,Unlicensed - Exempt,NA,971,239-3885,Salem,44.973954,-122.99190300000002
marion,Day Dreams Infant and Toddler Care,Family Child Care,Licensed - Certified Family,NA,503,508-7881,Salem,44.933106,-123.041374
marion,YMCA Bush Elementary,School Age Program,Unlicensed - Recorded,NA,503,399-2788,Salem,44.932773000000005,-123.025526
marion,St Luke Preschool,Preschool Program,Unlicensed - Recorded,NA,503,981-7441,Woodburn,45.146440999999996,-122.85730699999999
marion,(ECC) Trina Herren Daycare,(CCC) Emergency Care,Licensed - Registered Family,NA,503,931-2545,Salem,44.990275000000004,-122.975157
marion,(ECC),Family Child Care,Licensed - Registered Family,NA,503,779-3438,Stayton,NA,NA
marion,Boys & Girls Club - Keizer Branch,School Age Program,Unlicensed - Recorded,NA,503,304-1313,Keizer,44.99525500000001,-123.007978
marion,YMCA St Mary's Elementary,School Age Program,Unlicensed - Recorded,NA,503,399-2788,Mount Angel,45.06815600000001,-122.79356300000002
marion,Salem-Keizer Child Development Center,(CCC) Emergency Care,Unlicensed - School Partners,NA,503,365-4815,Salem,44.973902,-122.980942
marion,(ECC) Gudino's Bambinos,(CCC) Emergency Care,Licensed - Registered Family,NA,503,980-5440,Woodburn,45.146037,-122.84920000000001
marion,(ECC) Little Smiles,Family Child Care,Licensed - Certified Family,NA,503,510-3022,Salem,44.966819,-123.07207099999998
marion,A Little Bit Of Courage Childcare,Family Child Care,Unlicensed - Exempt,NA,503,339-4816,Salem,44.866478,-123.02604
marion,Bush Elementary School,(CCC) Emergency Care,Unlicensed - School Partners,NA,503,399-3134,Salem,44.932773000000005,-123.025526
marion,(ECC) Gaby's Daycare,(CCC) Emergency Care,Licensed - Certified Family,NA,503,363-6636,Salem,44.938463999999996,-122.992096
marion,Danette Baley's Daycare,Family Child Care,Licensed - Registered Family,NA,503,508-2616,Salem,44.93709,-122.994307
marion,Marla's Little Munchkins,Family Child Care,Licensed - Certified Family,NA,503,851-9992,Salem,44.878156000000004,-123.024101
marion,Play N Learn Childcare,Family Child Care,Licensed - Certified Family,NA,971,701-8479,Salem,44.92753200000001,-122.963879
marion,SKEF Enrichment Academy,School Age Program,Licensed - Certified Center,NA,503,364-2933,Stayton,44.80163399999999,-122.79359500000001
marion,(ECC) 123 Preschool,(CCC) Emergency Care,Licensed - Certified Family,NA,503,559-0092,Salem,44.894994,-123.054658
marion,Community Action Head Start - Santiam Center,Family Child Care,Unlicensed - Recorded,NA,971,600-2721,Sublimity,44.830704,-122.821007
marion,Little Ducks Childcare,Family Child Care,Licensed - Registered Family,NA,541,913-8059,Salem,44.92477,-123.048486
marion,East Salem Community Center,(CCC) Emergency Care,Unlicensed - School Partners,NA,503,399-5510,Salem,44.95172399999999,-122.971956
marion,(ECC) Morales Day Care,(CCC) Emergency Care,Licensed - Registered Family,NA,971,218-2228,Salem,44.965914000000005,-122.99322600000002
marion,(ECC) Maria Rubio,(CCC) Emergency Care,Licensed - Registered Family,NA,503,435-8390,Keizer,NA,NA
marion,(ECC) The Athletic Edge Learning Center,(CCC) Emergency Care,Licensed - Certified Center,NA,503,510-4159,Salem,44.95326599999999,-123.015885
marion,Young Grandma's Wonderland Day Care,Family Child Care,Unlicensed - Exempt,NA,503,370-8364,Salem,44.989639999999994,-122.97912300000002
marion,(ECC) Priceless Treasures Preschool and Childcare,(CCC) Emergency Care,Licensed - Certified Center,NA,503,385-1136,Salem,44.90461,-123.05084099999999
marion,(ECC) Little Friends Montessori,(CCC) Emergency Care,Licensed - Certified Center,NA,503,391-7441,Salem,44.940222,-123.03192600000001
marion,(ECC) Sofia's Daycare,(CCC) Emergency Care,Licensed - Registered Family,NA,503,569-4569,Salem,44.944838999999995,-122.966789
marion,(ECC) Brigett Schwab's Daycare,(CCC) Emergency Care,Licensed - Certified Family,NA,503,393-8374,Salem,45.012208,-122.91702900000003
marion,(ECC) Olivia's Daycare,(CCC) Emergency Care,Licensed - Registered Family,NA,503,956-0397,Hubbard,45.182793000000004,-122.80042
marion,(ECC) Caring an sharing home daycare,(CCC) Emergency Care,Licensed - Registered Family,NA,971,212-8095,Salem,44.866493999999996,-123.022409
marion,(ECC),(CCC) Emergency Care,Licensed - Registered Family,NA,503,378-1449,Salem,NA,NA
marion,(ECC) P's & Q's Childcare,(CCC) Emergency Care,Licensed - Registered Family,NA,503,390-3558,Keizer,45.013948,-123.00240199999999
marion,Redeemer Lutheran Church Preschool,Preschool Program,Unlicensed - Recorded,NA,503,393-7121,Salem,44.989577,-122.98383199999999
marion,(ECC) Woodburn Family Learning Center,(CCC) Emergency Care,Licensed - Certified Center,NA,503,981-1309,Woodburn,45.149075,-122.864376
marion,Boys & Girls Club - Swegle Branch,School Age Program,Unlicensed - Recorded,NA,503,391-1519,Salem,44.95048599999999,-122.975945
marion,(ECC) Giggles and Wiggles Child Care,(CCC) Emergency Care,Licensed - Certified Family,NA,971,283-9223,Keizer,45.01764599999999,-123.02506199999999
marion,Silverton Christian School Preschool,Preschool Program,Unlicensed - Recorded,NA,503,873-5131,Silverton,45.000364,-122.788631
marion,Little Village Learning Center,Child Care Center,Licensed - Certified Center,NA,503,363-3866,Salem,44.936774,-123.039039
marion,Sweet Pea's Child Care,Family Child Care,Licensed - Certified Family,NA,503,559-1128,Sublimity,44.825751000000004,-122.79395600000001
marion,Boys & Girls Club - Woodburn Teen Center,School Age Program,Unlicensed - Recorded,NA,503,980-2428,Woodburn,45.139821,-122.86162600000002
marion,A Bit O' Home Childcare,Family Child Care,Licensed - Registered Family,NA,503,576-1878,Keizer,45.002877,-123.011782
marion,(ECC) St Mark Child Development Center,(CCC) Emergency Care,Licensed - Certified Center,NA,503,588-0141,Salem,44.942458,-123.030678
marion,Arcoiris Day Care,(CCC) Emergency Care,Licensed - Registered Family,NA,503,779-9915,Salem,44.944469999999995,-122.965044
marion,(ECC) Above and Beyond,(CCC) Emergency Care,Licensed - Certified Family,NA,503,507-9367,Turner,44.773092000000005,-122.884412
marion,Salem-Keizer Preschools - Lee Elementary site,Preschool Program,Unlicensed - Exempt,NA,503,399-3148,Salem,44.874198,-123.00343699999999
marion,(ECC) Mindy Daycare,(CCC) Emergency Care,Licensed - Registered Family,NA,503,849-8053,Salem,44.97993,-122.98322300000002
marion,(ECC),Family Child Care,Licensed - Registered Family,NA,501,593-1663,Salem,NA,NA
marion,(ECC) TLC Child Development Center,(CCC) Emergency Care,Licensed - Certified Center,NA,503,634-2760,Mount Angel,45.071432,-122.74302400000002
marion,Jefferson Y-Rock After School Program,School Age Program,Unlicensed - Recorded,NA,541,926-4488,Jefferson,44.722987,-123.00933599999999
marion,Cloud Nine Childcare,Family Child Care,Licensed - Certified Family,NA,503,508-7881,Salem,44.932344,-123.041736
morrow,Umatilla Morrow Head Start Irrigon Center,Child Care Center,Licensed - Certified Center,5 Star Program,541,922-5549,Irrigon,45.898181,-119.48848199999999
morrow,Creative Care Preschool,Preschool Program,Licensed - Certified Center,3 Star Program,541,422-7003,Ione,45.501388999999996,-119.82180699999999
morrow,Heart to Heart Daycare,Family Child Care,Licensed - Registered Family,C2Q,541,314-3935,Irrigon,45.89768899999999,-119.49101700000001
morrow,Heppner Day Care,Child Care Center,Licensed - Certified Center,C2Q,541,676-5429,Heppner,45.356038,-119.554421
morrow,OCDC Boardman Early Childhood Care & Education Center,Child Care Center,Licensed - Certified Center,NA,541,938-0282,Boardman,45.828003,-119.71131700000001
morrow,OCDC Irrigon Early Childhood Care & Education Center,Child Care Center,Licensed - Certified Center,NA,541,938-0282,Irrigon,45.895623,-119.49985400000001
morrow,Heppner Daycare Inc - Infant Center,Child Care Center,Unlicensed - School Partners,NA,541,676-0059,Heppner,NA,NA
multnomah,Albina Head Start - McCormack/Mathews,Child Care Center,Licensed - Certified Center,5 Star Program,503,282-1975,Portland,45.573116000000006,-122.67244099999998
multnomah,Albina Head Start - Richard Brown Center,Child Care Center,Licensed - Certified Center,5 Star Program,503,236-9389,Portland,45.548086,-122.65958499999999
multnomah,Mt Hood Community College Head Start - United Methodist,Preschool Program,Licensed - Certified Center,5 Star Program,503,491-6111,Gresham,45.502601,-122.438827
multnomah,Head Start - (PPS) Grout,(CCC) Other - Unlicensed,Unlicensed - School Partners,5 Star Program,503,916-5724,Portland,45.49091800000001,-122.63316900000001
multnomah,Albina Head Start - Traci Rose Center,Child Care Center,Licensed - Certified Center,5 Star Program,503,282-1975,Portland,45.554036999999994,-122.66234499999999
multnomah,Albina Early Head Start - Marshall/Grant High School,Child Care Center,Licensed - Certified Center,5 Star Program,503,236-9389,Portland,45.494304,-122.57293699999998
multnomah,Mt Hood Community College Head Start - Hazelwood,Child Care Center,Licensed - Certified Center,5 Star Program,503,491-6111,Portland,45.522940000000006,-122.51104900000001
multnomah,Albina Early Head Start - Avel Gordly Center,Child Care Center,Licensed - Certified Center,5 Star Program,503,236-9389,Portland,45.554776999999994,-122.67575199999997
multnomah,Albina Head Start - Charlotte Lewis & McKinley Burt Center,Child Care Center,Licensed - Certified Center,5 Star Program,503,282-1975,Portland,45.558546,-122.648079
multnomah,Earl Boyles Preschool - Earl Boyles Elementary School,Child Care Center,Unlicensed - School Partners,5 Star Program,503,256-6554,Portland,45.494423,-122.551952
multnomah,Albina Early Head Start - Roosevelt High,Child Care Center,Licensed - Certified Center,5 Star Program,503,236-9389,Portland,45.590001,-122.738587
multnomah,Wildflowers Preschool,Family Child Care,Licensed - Certified Family,5 Star Program,503,774-1207,Portland,45.493998000000005,-122.615268
multnomah,Head Start - (PPS) Applegate,(CCC) Other - Unlicensed,Unlicensed - School Partners,5 Star Program,503,916-5724,Portland,45.579214,-122.67042599999999
multnomah,Mt Hood Community College Head Start - Division,Preschool Program,Licensed - Certified Center,5 Star Program,503,491-6111,Gresham,45.504005,-122.47088699999999
multnomah,Hummingbird School,Family Child Care,Licensed - Certified Family,5 Star Program,503,750-0500,Portland,45.561167,-122.646507
multnomah,Albina Head Start - Tina Clegg Center,Child Care Center,Licensed - Certified Center,5 Star Program,503,282-1975,Portland,45.57208,-122.650513
multnomah,Heartwood Preschool,Family Child Care,Licensed - Certified Family,5 Star Program,503,235-0631,Portland,45.532404,-122.610379
multnomah,Albina Early Head Start - Charles Jordan,Child Care Center,Licensed - Certified Center,5 Star Program,503,236-9389,Portland,45.587738,-122.711377
multnomah,(ECC) First Impressions Preschool LLC,(CCC) Emergency Care,Licensed - Certified Family,5 Star Program,971,276-8084,Portland,45.564816,-122.646286
multnomah,(ECC) Melody's Munchkins and Little Blossoms,Family Child Care,Licensed - Certified Family,5 Star Program,503,334-9949,Portland,45.510055,-122.518057
multnomah,Albina Head Start - Highland Center,Child Care Center,Licensed - Certified Center,5 Star Program,503,282-1975,Portland,45.526181,-122.584316
multnomah,Mt Hood Community College Head Start - Russellville,Child Care Center,Licensed - Certified Center,5 Star Program,503,491-6111,Portland,45.522405000000006,-122.55581
multnomah,Lifeworks Northwest/Children's Relief Nursery,Child Care Center,Licensed - Certified Center,5 Star Program,503,283-4776,Portland,45.590050000000005,-122.753414
multnomah,Overlook Collaborative Preschool,Family Child Care,Licensed - Certified Family,5 Star Program,503,477-4455,Portland,45.56498,-122.68504599999999
multnomah,Albina Early Head Start - Carl Talton Center,Child Care Center,Licensed - Certified Center,5 Star Program,503,916-2657,Portland,45.57157,-122.696855
multnomah,Albina Head Start - Maya Angelou,Child Care Center,Licensed - Certified Center,5 Star Program,503,282-1975,Portland,45.552223,-122.67300799999998
multnomah,Albina Head Start - Lexington Court Center,Child Care Center,Licensed - Certified Center,5 Star Program,503,282-1975,Portland,45.466602,-122.588503
multnomah,Mt Hood Community College Head Start - Mt Hood,Child Care Center,Licensed - Certified Center,5 Star Program,503,491-6111,Gresham,45.51160899999999,-122.398084
multnomah,PSU Helen Gordon Child Development Center,Child Care Center,Licensed - Certified Center,5 Star Program,503,725-3092,Portland,45.51449099999999,-122.68796
multnomah,(ECC) Shannon's Child Care and Preschool,(CCC) Emergency Care,Licensed - Certified Family,5 Star Program,503,970-7599,Portland,45.49711500000001,-122.531101
multnomah,Head Start - (PPS) Kelly Center,(CCC) Other - Unlicensed,Unlicensed - School Partners,5 Star Program,503,916-5724,Portland,45.471533,-122.570404
multnomah,Mt Hood Community College Head Start - Cascade Crossing,Preschool Program,Licensed - Certified Center,5 Star Program,503,491-6111,Portland,45.523193000000006,-122.55387199999998
multnomah,Portland Christian Early Childhood Education,Child Care Center,Licensed - Certified Center,5 Star Program,503,256-5455,Portland,45.511855,-122.540542
multnomah,Albina Head Start - Gladys Waters Center,Child Care Center,Licensed - Certified Center,5 Star Program,503,282-1975,Portland,45.551015,-122.664396
multnomah,Mt Hood Community College Head Start - Rockwood Stark,Preschool Program,Licensed - Certified Center,5 Star Program,503,491-6111,Portland,NA,NA
multnomah,Albina Head Start - Garlington Center,Child Care Center,Licensed - Certified Center,5 Star Program,503,282-1975,Portland,45.469038000000005,-122.615667
multnomah,Mt Hood Community College Head Start - Knott Center,Child Care Center,Licensed - Certified Center,5 Star Program,503,491-6111,Portland,45.541228999999994,-122.545134
multnomah,Albina Early Head Start - Franklin High School,Child Care Center,Licensed - Certified Center,5 Star Program,503,236-9398,Portland,45.501985,-122.607177
multnomah,Albina Head Start - Audrey Sylvia,Child Care Center,Licensed - Certified Center,5 Star Program,503,282-1975,Portland,45.559208999999996,-122.66881199999999
multnomah,Mt Hood Community College Head Start - Gateway,Preschool Program,Licensed - Certified Center,5 Star Program,503,491-6111,Portland,45.523120000000006,-122.55683499999999
multnomah,(ECC) Kindercare - Downtown 1702,(CCC) Emergency Care,Licensed - Certified Center,5 Star Program,503,248-0581,Portland,45.51371,-122.68007599999999
multnomah,Mt Hood Community College Head Start - Sunrise,Child Care Center,Licensed - Certified Center,5 Star Program,503,491-6111,Portland,NA,NA
multnomah,Head Start - (PPS) Sacajawea,(CCC) Other - Unlicensed,Unlicensed - School Partners,5 Star Program,503,916-5724,Portland,45.558214,-122.587074
multnomah,Mt Hood Community College Head Start - Kelly Place,Preschool Program,Licensed - Certified Center,5 Star Program,503,491-6111,Gresham,45.505445,-122.42711200000001
multnomah,Albina Head Start - Benjamin M Priestley Center,Child Care Center,Licensed - Certified Center,5 Star Program,503,282-1975,Portland,45.572514000000005,-122.68254799999998
multnomah,Albina Early Head Start - Normandale/Owen Blank,Child Care Center,Licensed - Certified Center,5 Star Program,503,236-9389,Portland,45.53049,-122.611457
multnomah,Albina Head Start - Joyce Phillips Center,Child Care Center,Licensed - Certified Center,5 Star Program,503,282-1975,Portland,45.573035000000004,-122.639822
multnomah,Albina Head Start - Carlton Court,Child Care Center,Licensed - Certified Center,5 Star Program,503,282-1975,Portland,45.563304,-122.60873799999997
multnomah,Mt Hood Community College Head Start - Fairview,Preschool Program,Licensed - Certified Center,5 Star Program,503,491-6111,Fairview,45.53691500000001,-122.425425
multnomah,(ECC) Mentes Creativas Child Care,(CCC) Emergency Care,Licensed - Certified Family,5 Star Program,503,734-9075,Portland,45.487315,-122.55500199999999
multnomah,SUN Community School - Woodland Elementary,School Age Program,Unlicensed - Recorded,NA,503,674-8188,Fairview,45.529050000000005,-122.44025000000002
multnomah,Little Ducklings Daycare & Preschool,Family Child Care,Licensed - Registered Family,NA,503,875-8926,Portland,45.549943999999996,-122.59150600000001
multnomah,Puddletown School,Child Care Center,Licensed - Certified Center,NA,503,233-8069,Portland,45.470682,-122.622264
multnomah,Woodward Montessori,Family Child Care,Licensed - Certified Family,NA,503,245-4866,Portland,45.501771,-122.63231699999999
multnomah,KCE Champions - Atkinson,School Age Program,Licensed - Certified Center,NA,800,246-2154,Portland,45.505086999999996,-122.60492500000001
multnomah,(ECC) KCE Champions LLC @ Russell Elementary,(CCC) Emergency Care,Licensed - Certified Center,NA,503,720-0065,Portland,45.541368999999996,-122.5313
multnomah,SUN Community School - Buckman Elementary,School Age Program,Unlicensed - Recorded,NA,503,916-6230,Portland,45.520286,-122.64869
multnomah,Manos Unidas Montessori,Child Care Center,Licensed - Certified Center,NA,503,771-2240,Portland,45.48072,-122.57373099999998
